Action_Label,hiya_down
Fs_Hz,250
Total_Samples,1250

Sample_Index,Raw_EMG,Envelope
0,492.0,530.9333333333333
1,527.0,530.8666666666667
2,538.0,530.7666666666667
3,503.0,531.0
4,478.0,531.2666666666667
5,493.0,531.3333333333334
6,533.0,531.5
7,544.0,531.7
8,508.0,531.7
9,482.0,531.7
10,494.0,531.8
11,530.0,531.8
12,543.0,531.8333333333334
13,509.0,531.8333333333334
14,480.0,531.9
15,491.0,531.9
16,528.0,531.9666666666667
17,539.0,531.9
18,499.0,532.2666666666667
19,480.0,532.3666666666667
20,494.0,532.1666666666666
21,533.0,532.5
22,544.0,532.7333333333333
23,509.0,532.7
24,487.0,532.5666666666667
25,498.0,532.4333333333333
26,532.0,532.5666666666667
27,540.0,532.5666666666667
28,506.0,532.6666666666666
29,483.0,532.5666666666667
30,495.0,532.4666666666667
31,529.0,532.5333333333333
32,543.0,532.7
33,510.0,532.4666666666667
34,485.0,532.2333333333333
35,492.0,532.2666666666667
36,526.0,532.0333333333333
37,536.0,531.7666666666667
38,505.0,531.8666666666667
39,481.0,531.9
40,496.0,531.8333333333334
41,534.0,531.9666666666667
42,545.0,532.0333333333333
43,502.0,532.2666666666667
44,482.0,532.2
45,501.0,531.8666666666667
46,533.0,532.0333333333333
47,542.0,532.1333333333333
48,506.0,531.9
49,480.0,531.9
50,495.0,531.8666666666667
51,532.0,531.8333333333334
52,544.0,531.8333333333334
53,507.0,531.9
54,481.0,532.1
55,496.0,532.1666666666666
56,532.0,532.1666666666666
57,544.0,532.3
58,509.0,532.2
59,488.0,532.0333333333333
60,498.0,531.9333333333333
61,529.0,531.9333333333333
62,538.0,531.7666666666667
63,502.0,532.0333333333333
64,479.0,532.2333333333333
65,496.0,532.1
66,535.0,532.4
67,546.0,532.7333333333333
68,506.0,532.7
69,481.0,532.7
70,496.0,532.7
71,536.0,532.7666666666667
72,543.0,532.7
73,509.0,532.4666666666667
74,483.0,532.4333333333333
75,497.0,532.5666666666667
76,534.0,532.6
77,544.0,532.6666666666666
78,510.0,532.5333333333333
79,484.0,532.4
80,494.0,532.4333333333333
81,530.0,532.3666666666667
82,543.0,532.3333333333334
83,509.0,532.2666666666667
84,486.0,532.1
85,494.0,532.1666666666666
86,531.0,532.1333333333333
87,545.0,532.1666666666666
88,510.0,532.1333333333333
89,482.0,532.3333333333334
90,494.0,532.4666666666667
91,529.0,532.4666666666667
92,541.0,532.5666666666667
93,503.0,532.5333333333333
94,485.0,532.3333333333334
95,497.0,532.3
96,531.0,532.1666666666666
97,539.0,531.9333333333333
98,509.0,531.8333333333334
99,483.0,531.7666666666667
100,494.0,531.8333333333334
101,528.0,531.5666666666667
102,542.0,531.5333333333333
103,505.0,531.6666666666666
104,478.0,531.8333333333334
105,494.0,531.9333333333333
106,530.0,531.8
107,540.0,531.6666666666666
108,506.0,531.8
109,478.0,532.0
110,494.0,532.0
111,537.0,532.2333333333333
112,545.0,532.3
113,509.0,532.3
114,483.0,532.4
115,493.0,532.4333333333333
116,531.0,532.4333333333333
117,546.0,532.4666666666667
118,508.0,532.5333333333333
119,483.0,532.5
120,499.0,532.3333333333334
121,532.0,532.4333333333333
122,541.0,532.4333333333333
123,499.0,532.5666666666667
124,477.0,532.8333333333334
125,497.0,532.8333333333334
126,534.0,532.9333333333333
127,540.0,532.9666666666667
128,506.0,533.0666666666667
129,484.0,533.0333333333333
130,495.0,533.0
131,530.0,533.0666666666667
132,537.0,532.9
133,502.0,533.0
134,484.0,532.8
135,496.0,532.7333333333333
136,533.0,532.8333333333334
137,542.0,532.9
138,504.0,532.9666666666667
139,482.0,532.8333333333334
140,491.0,532.9333333333333
141,530.0,532.7
142,542.0,532.6
143,502.0,532.8333333333334
144,479.0,532.9666666666667
145,499.0,532.7666666666667
146,535.0,532.9
147,542.0,532.7666666666667
148,500.0,533.0333333333333
149,479.0,533.1666666666666
150,497.0,533.2333333333333
151,532.0,533.2333333333333
152,543.0,533.3
153,508.0,533.0
154,487.0,532.6666666666666
155,499.0,532.6
156,536.0,532.6666666666666
157,541.0,532.7
158,501.0,532.8666666666667
159,485.0,532.8333333333334
160,501.0,532.6333333333333
161,532.0,532.7
162,537.0,532.7
163,503.0,532.6666666666666
164,485.0,532.6333333333333
165,498.0,532.5666666666667
166,532.0,532.5333333333333
167,537.0,532.3666666666667
168,501.0,532.4666666666667
169,479.0,532.5666666666667
170,494.0,532.4666666666667
171,532.0,532.5333333333333
172,539.0,532.4333333333333
173,502.0,532.4333333333333
174,482.0,532.3333333333334
175,498.0,532.3666666666667
176,535.0,532.3666666666667
177,543.0,532.4
178,505.0,532.2333333333333
179,478.0,532.2666666666667
180,496.0,532.3
181,532.0,532.3
182,540.0,532.2
183,506.0,532.2666666666667
184,476.0,532.6333333333333
185,491.0,532.9
186,526.0,532.5666666666667
187,537.0,532.4333333333333
188,499.0,532.5
189,481.0,532.6333333333333
190,498.0,532.7333333333333
191,532.0,532.7333333333333
192,540.0,532.8333333333334
193,501.0,532.9
